MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,SalePrice,bhk,price_per_sqft
60,RL,80.0,9938.0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,236000,6,2374723.284363051
20,RL,80.0,10389.0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,0.0,296.0,1978.0,GasA,Ex,Y,SBrkr,1978,0,0,1978,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,RFn,3.0,850.0,TA,TA,Y,188,25,0,0,0,318000,2,3060929.8296274906
60,RL,44.0,9548.0,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483.0,Unf,0.0,458.0,941.0,GasA,Ex,Y,SBrkr,941,888,0,1829,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2.0,613.0,TA,TA,Y,192,39,0,0,0,237000,6,2482195.224130708
20,RL,48.0,10635.0,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370.0,GLQ,972.0,315.0,1657.0,GasA,Ex,Y,SBrkr,1668,0,0,1668,1.0,0.0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2.0,502.0,TA,TA,Y,0,262,0,0,0,232000,2,2181476.257639868
20,RL,68.0,8562.0,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383.0,Unf,0.0,833.0,1216.0,GasA,Ex,Y,FuseA,1526,0,0,1526,0.0,0.0,1,0,4,1,TA,7,Min2,1,Gd,Basment,1957.0,Unf,1.0,364.0,TA,TA,Y,116,78,0,0,0,144500,2,1687689.7921046484
30,RL,67.0,4853.0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,1107.0,GasA,Fa,N,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,Gd,Detchd,1979.0,Unf,1.0,260.0,TA,TA,Y,0,0,36,0,0,104000,3,2143004.327220276
50,RL,78.0,10452.0,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,TA,8,Typ,2,TA,Attchd,1941.0,Unf,1.0,312.0,TA,TA,Y,0,0,86,0,0,257500,5,2463643.321852277
120,RM,44.0,3811.0,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,246000,1,6454998.688008397
20,RL,88.0,11896.0,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,78.0,Unf,0.0,1258.0,1336.0,GasA,Ex,Y,SBrkr,1346,0,0,1346,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2008.0,Fin,3.0,660.0,TA,TA,Y,100,48,0,0,0,220000,2,1849361.1297915266
60,RL,92.0,12003.0,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,774.0,774.0,GasA,Ex,Y,SBrkr,774,1194,0,1968,0.0,0.0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009.0,Fin,3.0,680.0,TA,TA,Y,0,75,0,0,0,269500,6,2245272.015329501
60,RL,80.0,11316.0,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,GasA,Ex,Y,SBrkr,824,1070,0,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,510.0,TA,TA,Y,0,40,0,0,0,214900,6,1899080.9473312125
20,RL,85.0,10200.0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,TA,TA,CBlock,TA,TA,No,LwQ,844.0,Unf,0.0,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,80,21,0,0,0,157000,2,1539215.6862745099
80,RL,60.0,8400.0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,GLQ,284.0,Unf,0.0,100.0,384.0,GasA,Gd,Y,SBrkr,958,670,0,1628,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,390.0,TA,TA,Y,48,72,0,0,0,189000,8,2250000.0
20,RL,42.0,14892.0,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320.0,Unf,0.0,426.0,1746.0,GasA,Ex,Y,SBrkr,1746,0,0,1746,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3.0,758.0,TA,TA,Y,201,39,0,0,0,377500,2,2534918.076819769
60,RL,74.0,10141.0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,885,833,0,1718,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,427.0,TA,TA,Y,0,94,0,0,291,185000,6,1824277.6846464847
20,RL,58.0,7250.0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1190,0,0,1190,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Unf,2.0,430.0,TA,TA,Y,0,21,0,0,0,166000,2,2289655.172413793
20,RL,63.0,17423.0,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,501837,2,2880313.378867015
20,RL,80.0,11844.0,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,2046.0,2046.0,GasA,Ex,Y,SBrkr,2046,0,0,2046,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,834.0,TA,TA,Y,322,82,0,0,0,372500,2,3145052.3471800066
20,RL,124.0,16158.0,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274.0,Unf,0.0,256.0,1530.0,GasA,Ex,Y,SBrkr,1530,0,0,1530,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,168,36,0,0,0,260000,2,1609110.0383710854
60,RL,85.0,11900.0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,Ex,Y,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,567.0,TA,TA,P,0,176,0,0,200,185000,6,1554621.8487394957
60,RL,94.0,13005.0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692.0,Unf,0.0,153.0,845.0,GasA,TA,Y,SBrkr,1153,1200,0,2353,1.0,0.0,2,1,4,1,Ex,10,Typ,1,TA,Attchd,1983.0,RFn,2.0,484.0,TA,TA,Y,288,195,0,0,0,260000,6,1999231.0649750095
20,RL,85.0,11900.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822.0,Unf,0.0,564.0,1386.0,GasA,TA,Y,SBrkr,1411,0,0,1411,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2.0,544.0,TA,TA,Y,192,0,0,0,0,82500,2,693277.3109243697
20,RL,80.0,10928.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0,1671,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,484.0,TA,TA,Y,252,55,0,0,0,200000,2,1830161.054172767
20,RL,80.0,11088.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,308.0,1140.0,GasA,Gd,Y,SBrkr,1707,0,0,1707,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0,0,0,0,0,184000,2,1659451.6594516595
20,RL,82.0,11880.0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704.0,Unf,0.0,567.0,1271.0,GasA,TA,Y,SBrkr,1601,0,0,1601,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,0,157000,2,1321548.8215488216
20,RL,80.0,10400.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1090.0,1090.0,GasA,TA,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2.0,479.0,TA,TA,Y,0,0,0,0,0,152000,2,1461538.4615384615
20,RL,78.0,10140.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,228.0,1116.0,GasA,Ex,Y,SBrkr,1116,0,0,1116,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,0,0,0,0,0,167900,2,1655818.540433925
20,RL,78.0,10140.0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,TA,Y,SBrkr,1350,0,0,1350,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,0,165000,2,1627218.9349112427
20,RL,96.0,12456.0,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1172.0,Unf,0.0,528.0,1700.0,GasA,Ex,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,786.0,TA,TA,Y,216,48,0,0,0,337500,2,2709537.572254335
60,RL,110.0,14257.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,Ex,TA,PConc,Ex,TA,No,GLQ,1360.0,Unf,0.0,416.0,1776.0,GasA,Ex,Y,SBrkr,1794,978,0,2772,1.0,0.0,3,1,4,1,Ex,10,Typ,3,Gd,BuiltIn,2007.0,Fin,3.0,754.0,TA,TA,Y,135,64,0,0,0,462000,6,3240513.4319983167
60,RL,104.0,13518.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3.0,820.0,TA,TA,Y,144,78,0,0,0,485000,6,3587808.8474626425
20,RL,105.0,15431.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767.0,ALQ,539.0,788.0,3094.0,GasA,Ex,Y,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3.0,672.0,TA,TA,Y,0,72,0,0,170,555000,2,3596656.081913032
20,RL,108.0,13173.0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80.0,1652.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,325000,2,2467167.691490169
20,RL,110.0,14230.0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600,0,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,256300,2,1801124.3851018974
20,RL,98.0,12704.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,2042.0,2042.0,GasA,Ex,Y,SBrkr,2042,0,0,2042,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009.0,RFn,3.0,1390.0,TA,TA,Y,0,90,0,0,0,253293,2,1993805.1007556675
60,RL,96.0,11308.0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,335000,6,2962504.4216483906
20,RL,95.0,12350.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,2020.0,GasA,Ex,Y,SBrkr,2020,0,0,2020,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,404000,2,3271255.060728745
20,RL,94.0,12220.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,1436.0,Unf,0.0,570.0,2006.0,GasA,Ex,Y,SBrkr,2020,0,0,2020,1.0,0.0,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3.0,900.0,TA,TA,Y,156,54,0,0,0,402861,2,3296734.860883797
60,RL,97.0,13478.0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,0.0,384.0,1722.0,GasA,Ex,Y,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2008.0,RFn,3.0,842.0,TA,TA,Y,382,274,0,0,0,451950,6,3353242.3208191125
20,RL,105.0,13693.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2288.0,Unf,0.0,342.0,2630.0,GasA,Ex,Y,SBrkr,2674,0,0,2674,2.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2007.0,Fin,3.0,762.0,TA,TA,Y,360,50,0,0,0,610000,2,4454830.935514497
60,RL,107.0,13891.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1734.0,1734.0,GasA,Ex,Y,SBrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3.0,1020.0,TA,TA,Y,52,170,0,0,192,582933,6,4196479.735080268
20,RL,95.0,11578.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,1736.0,GasA,Ex,Y,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,360000,2,3109345.310070824
20,RL,129.0,16870.0,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,0.0,251.0,1782.0,GasA,Ex,Y,SBrkr,1782,0,0,1782,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,932.0,TA,TA,Y,99,82,0,0,0,296000,2,1754593.9537640782
60,RL,59.0,23303.0,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,0.0,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,1.0,0.0,2,1,5,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,640.0,TA,TA,Y,192,273,0,0,0,409900,6,1759000.9869973822
20,RL,87.0,11146.0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1709.0,1709.0,GasA,Ex,Y,SBrkr,1717,0,0,1717,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,908.0,TA,TA,Y,169,39,0,0,0,255500,2,2292302.171182487
20,RL,87.0,10367.0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,724.0,1739.0,GasA,Ex,Y,SBrkr,1743,0,0,1743,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,927.0,TA,TA,Y,168,45,0,0,0,335000,2,3231407.3502459726
20,RL,76.0,9591.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1088.0,Unf,0.0,625.0,1713.0,GasA,Ex,Y,SBrkr,1713,0,0,1713,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,856.0,TA,TA,Y,0,26,0,0,170,274900,2,2866228.7561255344
20,RL,77.0,10872.0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,0,1531,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,0,300000,2,2759381.898454746
60,RL,74.0,8834.0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,Ex,Y,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2004.0,Fin,3.0,738.0,TA,TA,Y,184,0,0,0,0,350000,6,3961965.134706815
20,RL,107.0,11362.0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,Ex,Y,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,862.0,TA,TA,Y,125,185,0,0,0,280000,2,2464354.8671008623
20,RL,90.0,12878.0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,1262.0,Unf,0.0,498.0,1760.0,GasA,Ex,Y,SBrkr,1760,0,0,1760,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,583.0,TA,TA,Y,165,190,0,0,0,269500,2,2092716.2602888648
